AuthorId,PaperIds
1445514,549030 1079466 2136966 2069563 1291944 154839 1000803 758033 1008792 1778353 1214773 1051982 1475150 788323 425752 638577 288387 1922607 1058686 185885 1928072 1834324 1023341 677438 402296 2145884 1802854 970689 115154 599949 2184844 1298638 1108076 1615432 1958809 2031465 1680566 1833359 1304307 1073388 807679 1199475 1208868 460065 1789187 1560623 324344 1789464 551811 357521 566288 1353171 218279 35076 1241704 2047632 1775407 757087 258450 1411076 1865541 1856826 1106529 1460649 548518 2149331 1294575 896516 1013837 575526
1789585,73838 1265049 2142384 1602233 1685787 90238 90516 64239 626019 1120258 1703006 717349 114938 1694027 965374
1617556,1751688 1530371 2175263 2070730 2102208 2213267 412825 1861692 2211510 464656 1977023 496225 659444 252647 737973 1269662 184048 767215 1694893 1370084 493500 1863534 380778 2220723 1378492 421263 1050554 2121024 1311448 1053405 1697614 2051270 1815453 2131597 969987 1130631 1114620 637816 1838500 1905180 1585264 1275814 115770 884486 835484 217697 1805870 1368256 71500 2038413 789614 2082419 862450 457890 129120 794634 1206701 1644075 1012417 151706 529545 2097525 25172 954889 1126123 1008427 379971 1921586 1746924 719398 478077 1684458 1991531 516982 566509 156033 1832322 491786 372591 664973 940786 1956014 625767 1567299 330032 1543840 558667 2046675 1526703 1439612 1299217 169001 868285 2094132 1073092 451746 1191597 1346266 1159403 590529 1631108 2140486 57281 426796 1211082 478343 1748536 1690532 929275 915999 2245220 2142719 302350 1817997 1777853 1165402 838439 2092721 1151476 327097 201179 1092402 1127794 606973 844956 757677 1607383 2076343 807088 1995851 886704 2148247 2198500 2049289 1962948 1899612 1865619 1699721 1652200 1523165 1499409 1462753 1402808 1363122 1324835 1036855 521614 331143 307288 247125 221580 205903
716057,2021982 728778 291656 192288 31175 2174494 160333 1067523 820470 705583 1828661 2175660 1489664 568060 1077675 1460951 1998274 1960927 1042376 214996 2032417 1261280 319399 42467 2176111 887907 2229794 1507114 233124 192198 2172414 361849 1369308 30179 242124 1358544 1406992 1971414 1755512 1382961 1246458 790786 502448 411492 703590 792149 260162 14725 1748593 95305 698885 2226930 2042863 611220 474183 1124563 1632309 249753 1847758 1824285 932363 782903 657537 413079 1249723 285449 1558205 1369570 1157561 2065395 1276159 908157 718263 2126712 2105687 865746 836993 181561 396682 1998218 1251675 799830 2224285 2126517 186761 1175962 1001189 503434 1255953 797488 602390 1552612 807990 818201 1547114 178489 1127925 591688 779857 177808
1945240,755012 2237868 1632228 124873 344280 1972416 1429881 1855796 1990651
806559,959723 2067361 229070 1835574
1371811,572836 1076704 1770058 597596 263114 571158 1812307 1255605 234811 2167709 853779 1627560 105578 1951614 1468737 1207545 1448606 1240857 956018 695612 825192 954816
2002607,518800 362549 648578 176533 80906 1860948 949161 334735 1168904 879773 792491 262493 1579996 1272278 1061450 525636 1613777 1613777
241333,1979501 833970
1478328,1690545 1806971 385219 615659 186588 160397 299371 1996821 1303683 256869 2080120 1163815 1162083 523705 1184601 1040933 913395 1051385 2230422 2169021 1279939 1073769 495937 2164178 1916069 1450456 339813
34496,888479 2169307 2253773 1638932 2130364 62917 266856 1363327 1429443 1359075 161413 858967 632352
995007,2113874 153614 2153531 1119769 1683170 2169269 1819399 1025162 557378 293109 191364 2128774 1801614 1674555 2027525 1032975 1125685 162970 49104 1416537 868816 284775 2183333 1247105 171402 481814
564512,1838290 986733 818378 742301 373791 1513297 304077 1317637 1035460 1460659 1509650
1838789,1745936 1625270 1616895 184364 34858 912510 613232 1034003 1212764 1867595 1809204 2030247 1772210 2164990 1793079 16694 1750090 1116537 1670221 1702538 1956528 247135 744164 843371 2054556 970521 736813 76754 2221192 1251087 1786875 2186788 643952 607898 1854167 2028153 175866 2247919 463533 1336485 1550141 1861180 103488 1602890 1998290 1459628
1576647,1528694 832356 696393 336069 336389 477468 1657501 1459407 944020 381371 268040 896285 487575 924518 580865 557853 345696 1388387 1028628 714981 476732 654589 905748 1898577 169497 879196 2252926 552584 1751180 1107677 609837 2219256 1596412 1301408 705053 1164185 2164595 2021245 418363 1998498 1554798 379607 331565 889699 441426 400000 396583 265349 1268401 574283 2140643 1524441 864347 1086642 1642476 940219 1318538 733202 1933955 1038086 279203 1500299 1665478 1172655 751567 1568505 697205 1353590 774840 1841557 2116138 1702603 292776 1891480 1878743 1969889 358234 1962858 915176 821595 2101310 889469 1747585 570856 448971 1951381 494152 568372 1871082 1558466 1640504 1177964 871577 6760 989250 1228337 508553 16854 134747 2116566 1685285 976818 823911 1575257 647115 1995997 1130410 901344 985589 1378997 1807307 1763629 978552 161466 1643874 1321286 1839027 758798 1911427 1820436 922175 490278 698333 2118479 2023188
528073,1625946 1956548 1324795 1641891 418521 1792436
945873,1892139 258042 1337 937428 26541 927751 560384 454144 2089843 402245 2043620 1220869 892742 866331 243799 500885 1291849 1217469 1589116 1257870 642232 297999 1135376 718630 217588 1903308 535304 325800
395215,1035218 1035218 334318 334318 1682355 1204254 934638 385846 385846 151025 1420574 962778 1532660 1166837 134046 1269418 131737 131737 1940272 1790143 1072408 718531 1854400 730951 1348374 276364 178296 2019263 381872 1339420 1241122 1241122
1683169,1180445 1544160 381753 1681817 1937353 578057 705358 600297 600297 341825 353586 145921 1423444 1499437 369680 326553 1690913 1765126 430879 177986 666597 666597 1274485 1972712 511168 2172251 979323 1395117 422653 352290 954742 1685611 1050993 775390 489134 657657 1806698 1447744
1560294,1494833 1099498 721595 533126 2112810 2049117 2131941 973602 2211546
1462003,600483 310216 248395 1377044 1037581 1632320 327695 989026 762307 219371 1522741 978341 1536402 1433546 1741178 831069 2105821 394437 1156115 1751484 1842942 1134532 1850263 509795 1618443 13730 2061096 1118609 838331 551799 184336 149817 1883283 1943369 1988282 1704107 1249599 969305 1068556 2001905 2056230 2058815 2211145 2243513 1193893 1785249 2256343 1925191 338937
1945334,1066451 766814 527183 1076463 763375 1397737 2080611 1161770 696529 1520474
1052411,887168 1984586 495327 1110260 2210269 1561542 2154270 1595544 1214370 1437915 631674 1554160 279559 1696253 966625 888191 1820418 1858493 634031 1827630 1087185 1650494 1063797 1121436 305682 1654065 1235748 750403 1607724 1149476 936861 303048 149740
1896192,1066057 385249 1478118 950550 265513
1511169,1728143 768289 1849411 920458 828979 1857962 1839999 1804578 1393136 507209 1611776 1398486 1704256 1156554 913840 792806 411389 262536 954208 798445 409378 857189 1703509 633152 1559509 693162 817870 163674 1757725 31348 983222 1297503 1081496 771653 600672 1599576 1683080 1124634 747551 794917 1846274 1781377 309788 299122 2180425 1483290 675209 880269 2235599 1556737 1912878 1837949 1531527 1262350 924338 156102 90606 854517 222627 1503736 1800854 1643537 2221811 848389 1087881 146281 1228586 691743 1441059 231885 1437694
1781520,69249 1351861 2088456 62156 1452288 427678 917766 2126455 167463 688523 2185295 567877 390274 1013405 1964205 1009967 1965994 1408243 1639555 201425 2201965 280325 1510266
724755,1807998 1463737 1338735 453476 585848 1934741 1282603 1717987 1908511 595661 529488 1369433 1654171 384519 779241 1632924 1977440 1711836 574029 643648 659408 1488694 1201422 1615257 1581581 322960 540084 1348803 2177977 351878 1008062 754255 380227 556114 122323 1324970 967147 1029569 1801557 1365136 1214258 695998 1330632 656702 303595 1470320 871775 772282 1057749 757909 1838924 839082 545379 681168 1479586 332178 1063799 1402927 880366 1907130 1548313 1660017 101694 2082180 270432 250032 1563472 1149289 1638917 519956 2046740 1949749 1857968 1129757 650424 553536 102465 498736 1683450 825828 2173038 684699 1521404 903408 482292 1961382 1836755 68699 2155967 1528133
2215705,542069 24631 193296 1121956 2251782 345442 1816601 156742 1388014 1470114 2122606 684534 2013028 306124 325635 1527676 1232616 1681461 1158984 295898 829171 581518 791543 703779 280712 323708 1147270 1830886 488243 1049517 386265 1803689 1224304 269797 43341 942681 1007179
1486622,1783862 891929 1373477 906768 919630 936674 174190 35387 1534807 1589500 664138 1302251 900179 1263640 1296439 1274029 112494 1291029 1465804 1993499
1593124,2248155 743115 1884711 1504854 1754951 516091 458474 1357777 1550499 1994008 1235129 1894534 1423099 1107877 475753 732685 1491037 724605 959100 1549329 1860564 793274 1486369 24425 350677 256138 158090 2248764 969949 1066123 50606 314179 1202314 1396996 1103879 276102 526952 1619 557320 739775 924991 833965
1781549,534486 1948950 2080801 2257801 2068579 1308149 1187547 770972 538548 1678989 855610 512610 1957862 848864 516139 2160256 862034 972965 1982631 1675860 21680 1370640 1274700 322615 1325070 1262518 174188 1933419 2113252 1947986 2042309 1733338 819841 1740967 1512798 1259006 135385 439284 216419 91693 2246686 348530 940862 1270394 2017506 24316 766823 1388706 1388197 2244641 1165643 1191358 346283 501877 183044 831299 635997 226249 408675 421571 1392595 1284201 150053 2151314 2108315 1427031 940984 702772 2145075 302580 1001745 1479946 1516928 1109799 2173322 547656 1058144 1539077 2224101 2158608 522198 1909569 930283 1539992
732979,2182437 1242065 1041479 1475728 307429 263889 1624045 1732007 555070 1856700 1191781 1547301 1412516 1168123 606787 1607578 1751824 894094 1063508 1079358 262608 1968380 759061 1008907 2257548 1938381 1859851 719477 1761777 16018 1787837 648121 240284 2252319 876252 229736 1210491 1002456 291482 318996 201523 1540102 1350168 477633 1934802 896942 1990876 1917847 453859 1943324 143337 719089 341458 2155389
1855285,50139 102578 575397 2051042 1813841 1224072 1209577 332077 1009985 1360476 401266 1741884 2105920 1072686 2142474 1593809 1644101 1849744 1488943
323385,1741712 897725 464122 32095 1013101 726569 1438550 2193442 1041234 1217610 225998 596103 283490 763984 54019 37884 860879 142007 2032927 843922 589479 1512827 981751 500227 387389 2087062 1443009 2235439 1509453 348429 744076 1735482 1013592 1268632 1746471 752801 2117882 2059690 1766065 1474491 1066122 834736 1475817 1501128 1326680 512593 1378796 1865618 175877 1116057 921248 1548075 1556124 1487120 983709 482417 1516070 531277 240572 499610 2118577 1873099 1863465 234932 1336145 1965210 1704093 1659638 1111577 1823551 454185 697274 2053485 1222666 900826 2005758 1331791 983784 1440906 1145311 964112 680346 1257672 1587287 1414742 384808 1887301 1759127 533754 1458593 912156 2250948 1750072 1237779 206800 1854677 2037184 1552142 299216 1932694 1421379 953408 269068 704096 572844 1640802 1589361 1201997 842601 771714 347172 1926910 845415 1789206 948677 383166 2038595 1370668 1428586 283982 2215982 1969776 1122751 770211 246577 1104763 1096512 766598 278417 1547338 1837803 1633750 1187969 581769 390847 224365 222396 1588637 1796179 892140 2019148 1940596 1516643 166790
2186549,2185678 2075206 2049095 2009439 1965665 1865285 1649273 1497068 1488665 1476169 1388365 1303341 1255000 1247148 1143624 1132801 1000312 856863 666201 620086 562327 551064 470175 425864 419087 331971 111797 87824 74326 29101 1265907 2067996 1993709 583718 171351 27780 321535 1240830 1967483 2118925 963893 1848675 419028 577440 1871261 825848 2114007 2127338 1877531 407699 127643 2178623 2054498 2187826 66363 2141387 1282085 1096299 910110 789258 424926 391133 107359 1126418 1947037 2230648 1617738 1438015 1119928 2151022 368196 342394 1520566 1076198 1681619 436579 436579 1875872 1217263 187301 1703288 1585177 288742
585539,439579 1791730 2071796 833016 432499 2251802 1178219 1543790 1369629 623615 2143288 1215414 822306 1779318 753076 661718 187106 64749 1302757 139770 43280 225927 2043815 615806 1714282 1238808
855876,1369768 852865 785217 115414 1697240 730975 1261864 839066 1999826 315863 1152393 1864527 1471378 898325 152435 767412 1274897 1553538 800041 859587
151367,2142247 2105000 2000981 1886865 1649210 1542676 1459403 973796 912088 867857 734284 651608 414285 321713 262066 121401 77967 48210 1451233 344302 1464683 1150789 1601350 358822 2128688 2137292 1347639 1170542 1599581 2092692 706762 676824 1945335 1682268 1635935 488099 2215837 1043376 900266 657645 300345 1274025 861364 2181459 700984 2249164 2170815 1990179 1941905 1862470 1808866 1415046 1380830 1355126 1321554 198531 888090 2237274 534936 1021376 2219975 2095404 1496904 673237 2023793 40433 666656 1105872
1830731,377830 823035 757525 572205 528591 1035921 401428 189381 1989261 1164983 793753 1678841 580365 218797 1032062 547006 983301 846568 527726 502907 237137 362421 1522615 982628 568604 643093 264940 877540 650892 1605652 138446 2256145 372248 594456 1283729 1087603 703404 1539033 456112 861396 34919 920122 1281277 756498 313550 68238 1925401 190713 1298822 1890430 994809 356682 2028933 2004411 770122 1501561 1075081 38520 813279 1540660 1578948 2009582 164660 484047 2000151 877218 201721 1035534 606163 1526555 1309777
1896275,1788111 598766 1259171 877204 20370 64643 1365889 1859174 1856359 1555085 1371270 471145 1949200 663330 224865 706630 1717799 1220769 692293 2055706 1871842 1517730 1044416 1545974 1208600 1401524 2129418 712265 1151599 559092 2246390 1781402 357641 936400 745905 125477 925171 2001255 587794 500098 1109596 1113462 134665 1181013 181947 1511853 948329 151763 1055849 2000671 1588444 362256 1245234 2211062 2112812 976424 1212253 1924880 478399 102784 595896
454484,1483450 1161 617906 251558 1128497 1430000 1518512 1965051 697284 176872 1255495 1550982 1799370 507221 1905218 1058939
1953621,1741231 1443960 1166578 962184 948635 537452 511348 479154 122773 12599 1124847 723915 937399 767248 2014009 1993525 2101619 1975145 2009520 1737386 562198 195971 868670 63916 1995930 841595 626871 1339867 1445651 1235393 1868127 232899 515856 798859 40532 756956 723601 1250086 583376 416546 1959704 1939857 2252871 841167 467134 206492 1423831 478759 1782644 513087 514617 2006674 259762 1096394 897681 757809 218768 1363211 365740 1239368 1232179 148242 147936 118697 2226248 1705980 1239669 1183623 952350 448326 2005278 1834560 985894 2080585 205147 2132076 126661 2231270 1477399 1436101 2107245 1528839 1391460 1357927 1121211 1099678 771679 595171 1141965 137938 1715313 1376034 2147023 1573605 2045108 1336616 1551741 7998 2124111 1548532 224320 2021052 829414 1561746 1823424 142437 59070 1552340 561364
429913,1855143 992350 955109 1003049 1732139 1396907 1940210 1787713 860307 131420 34652 1930167 1072577 263875 864894
1331036,473651 1829163 1275600 374911 726699 714950 1234078 2177743 1545819 224259 1747968 1036217 1256152 426760 502133 798885 230108 1218481
96229,461476 718008 1431039 1108601 101711 2067807 2148955 146370 367968 1802276 1007192 198443 254945 1724006 905905 1523068 2024527
741222,1920447 18080 316053 1567856 133625 1946082 1636235 931260 629473 1267726 578355 1770409 151175 1273872 368126 23643 2163160 627700 1259489 781053 1202817 1875246
175977,1070049 1531234 1463189 1771695 1433553 155732 522602 238522
2076524,1251032 357874 99551 73488 2243551 1503392 1305686 333578 864850 962048 1069351 2103140 1865128 2159772 483834 273584 694426 1651162 317691 1410455 1151595 992571 1268551 1165530 1784471 1645225 2044841 1162707 42089
1920891,261121 1903155 688333 241950 1609278 1259947 193103 1269658 1724209 1321460 578808 1693366 716986 1873852 679206 1944339
102270,1414874 1789508 116220 1569102 1820724 653636 1786238 579208 86406 527237 1653405 411536 2112220 1756778 842867 1460680 839614 738949 128343 1149025 197768 2058729 812157 624221 474218 545129 775063 160176 1015110 166961 245732 139695 2102043 1263232 73839 1167190 650529 1336138 1034543 1529988 1433822 1330197 658679 55829 1318112 207860 958739 234079 1764577 549354 264368 2239219 1411517 1572326 1269571 595091 634346 656870 331615 2096034 683344 2197964 1917979 488378 318214 1796826 1576047 215139 651099 977107 11897 1860066 1897115 1285596 274990 571821 1971667 642 1199919 934154 282668 580025 1776350 189501 1716368 1955715 1443317 1623930 1647121 1050475 763284 366015 1214754 2232413 1189902 1157904 1712754 2045968 1556014 1437142 272427 1626913 771707 1993533 449019 780288 1862374 649502 380701 119389 1775671 700067 2027731 1579107 30855 1184501 1375705 815911 667312 92655 1623552 978156 94305 997967 487696 159166 825572 425362 1797469 1513227 775279 1526644 1372186 5285 1035995 1174299 754754 1959228 884355 1428701 635399 1887926 1115511 2182948 2107080 622940 192183 1551024 880680 1114538 2230458 554379 469275 2122630 1870778 64064 42407 917821 244022 2211156 1048956 827940 1392327 1584656 2229249 1002062 2073126 731754 2225956 1241867 588917 513811 1369013 1229012 957831 1841832 1114507 640828 550386 526377 312476 157188 2258036 1759089 1456889 1106278 1460799 441303 1997646 1387576 1231764 1930676 1540707 1522936 293717 309914 667527 92866 1765804 2249266 2004080 1478976 2165286 1809102 1668371 1467067 663094 589467 290649 235074 1698397 452140 387813 195969 68553 1447603 477065 2025040 346146 1658861 514797 865173 704860 691796 185966 1899749 1760284 55724 2081472 1702128 1929512 1582454 1417074 498013 1897082 1126956 2068317 1501144 167636 1998062 1103973 1045794 693110 1457900 1377622 1227803 1121566 1106799 683486 523469 1683234 546487 478680 781389 932511 749511 1962710 843782 1860182 1101679 148288 61447 1592396 1226365 2144712 2085666 2011343 1922561 1092414 745924 70332 376023 2087140 902875 1504998 722750 2236720 134597 2253833 961942 798251 1463213 1794906 740116 1877158 1825171 956167 1474804 669538 1263435 9438 805438 2049948 484622 1839912 1970959 1873146 2218439 853598 1322026 2217961 1166508 58368 597997 2173485 2039954 1941180 1079285 615085 267177 389435 1638971 1938997 2196981 1210906 283180 192291 64000 443778 1214983 1298522 1742185 485769 341006 407376 1613404 272160 1953727 1522278 1983472 771919 125380 1281448 1800191 1129758 1105366 1863043 786824 222139 1752667 936711 589261 458604 1235867 590636 491755 351112 95957 2252086 2216613 2162202 2072668 1433263 1269065 1225194 1083361 915573 833488 407244 2183760 2012934 1662659 293962 1182129 2001055 1190560 859699 2250687 2235989 2185936 2154961 2137784 2068817 2057161 1974684 1970327 1964985 1953097 1877502 1774099 1758454 1758035 1690114 1645666 1596188 1581481 1566151 1535351 1435748 1329288 1277666 1250194 1164018 1080938 1043987 1038193 997474 953447 895849 854064 828401 821215 806032 744827 697464 655168 577376 573809 566050 531443 496525 465996 458463 456513 442809 386723 291585 290893 267787 254381 247018 242233 184338 176457 58841 38199 32238 22877 1574020 574840 133926 556551 366328 1613269 1183332 905559 1007275 825259 1272679 814710 556038 1246271 2215662 2209325 2201291 2180228 2179533 2176041 2166046 2154880 2125285 2107082 2104642 2092290 2065720 2021744 2005386 1958782 1923943 1915022 1871000 1846084 1785465 1773194 1739894 1727627 1722307 1678980 1669526 1664487 1661632 1661197 1605131 1576235 1575611 1573214 1550877 1520081 1483806 1453859 1439112 1398890 1379264 1301488 1291690 1255346 1242574 1166668 1148690 1146081 1140774 1051062 1049695 990653 948029 892563 826116 786715 631643 603355 581340 575753 521161 508700 460783 405007 283988 262858 242963 169097 103699 95938 90153 84539 79410 31853
